Investment choice name,Date,Currency,NAV / unit
MIL Allianz Income and Growth Fund,2018-03-02,USD,1.1400
MIL Allianz Income and Growth Fund,2018-03-05,USD,1.1450
MIL Allianz Income and Growth Fund,2018-03-06,USD,1.1580
MIL Allianz Income and Growth Fund,2018-03-07,USD,1.1570
MIL Allianz Income and Growth Fund,2018-03-08,USD,1.1610
MIL Allianz Income and Growth Fund,2018-03-09,USD,1.1650
MIL Allianz Income and Growth Fund,2018-03-12,USD,1.1720
MIL Allianz Income and Growth Fund,2018-03-13,USD,1.1750
MIL Allianz Income and Growth Fund,2018-03-14,USD,1.1690
MIL Allianz Income and Growth Fund,2018-03-15,USD,1.1680
MIL Allianz Income and Growth Fund,2018-03-16,USD,1.1680
MIL Allianz Income and Growth Fund,2018-03-19,USD,1.1620
