Investment choice name,Date,Currency,NAV / unit
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-20,USD,1.0720
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-21,USD,1.0640
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-24,USD,1.0640
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-25,USD,1.0600
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-26,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-27,USD,1.0620
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-06-28,USD,1.0710
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-02,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-03,USD,1.0880
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-04,USD,1.0920
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-05,USD,1.0840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-08,USD,1.0840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-09,USD,1.0740
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-10,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-11,USD,1.0830
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-12,USD,1.0820
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-15,USD,1.0850
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-16,USD,1.0840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-17,USD,1.0820
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-18,USD,1.0740
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-19,USD,1.0840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-22,USD,1.0820
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-23,USD,1.0810
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-24,USD,1.0860
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-25,USD,1.0890
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-26,USD,1.0870
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-29,USD,1.0840
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-30,USD,1.0790
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-07-31,USD,1.0860
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-01,USD,1.0780
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-02,USD,1.0560
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-05,USD,1.0310
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-06,USD,1.0300
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-07,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-08,USD,1.0420
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-09,USD,1.0450
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-12,USD,1.0340
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-13,USD,1.0370
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-14,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-15,USD,1.0230
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-16,USD,1.0170
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-19,USD,1.0320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-20,USD,1.0320
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-21,USD,1.0380
MIL BlackRock Systematic Sustainable Global SmallCap Fund @,2019-08-22,USD,1.0390
