Investment choice name,Date,Currency,NAV / unit
MIL US Small Cap Fund,2016-06-15,USD,0.9860
MIL US Small Cap Fund,2016-06-16,USD,0.9750
MIL US Small Cap Fund,2016-06-17,USD,0.9840
MIL US Small Cap Fund,2016-06-20,USD,0.9900
MIL US Small Cap Fund,2016-06-21,USD,0.9870
MIL US Small Cap Fund,2016-06-22,USD,0.9860
MIL US Small Cap Fund,2016-06-23,USD,0.9860
MIL US Small Cap Fund,2016-06-24,USD,0.9700
MIL US Small Cap Fund,2016-06-27,USD,0.9480
MIL US Small Cap Fund,2016-06-28,USD,0.9520
MIL US Small Cap Fund,2016-06-29,USD,0.9650
MIL US Small Cap Fund,2016-06-30,USD,0.9730
MIL US Small Cap Fund,2016-07-04,USD,0.9930
MIL US Small Cap Fund,2016-07-05,USD,0.9840
MIL US Small Cap Fund,2016-07-06,USD,0.9810
MIL US Small Cap Fund,2016-07-07,USD,0.9910
MIL US Small Cap Fund,2016-07-08,USD,1.0000
MIL US Small Cap Fund,2016-07-11,USD,1.0130
MIL US Small Cap Fund,2016-07-12,USD,1.0220
MIL US Small Cap Fund,2016-07-13,USD,1.0260
MIL US Small Cap Fund,2016-07-14,USD,1.0280
MIL US Small Cap Fund,2016-07-15,USD,1.0260
MIL US Small Cap Fund,2016-07-18,USD,1.0270
MIL US Small Cap Fund,2016-07-19,USD,1.0270
MIL US Small Cap Fund,2016-07-20,USD,1.0250
MIL US Small Cap Fund,2016-07-21,USD,1.0320
MIL US Small Cap Fund,2016-07-22,USD,1.0250
MIL US Small Cap Fund,2016-07-25,USD,1.0320
MIL US Small Cap Fund,2016-07-26,USD,1.0330
MIL US Small Cap Fund,2016-07-27,USD,1.0390
MIL US Small Cap Fund,2016-07-28,USD,1.0370
MIL US Small Cap Fund,2016-07-29,USD,1.0350
MIL US Small Cap Fund,2016-08-01,USD,1.0440
MIL US Small Cap Fund,2016-08-03,USD,1.0390
MIL US Small Cap Fund,2016-08-04,USD,1.0480
MIL US Small Cap Fund,2016-08-05,USD,1.0590
MIL US Small Cap Fund,2016-08-08,USD,1.0610
MIL US Small Cap Fund,2016-08-09,USD,1.0620
MIL US Small Cap Fund,2016-08-10,USD,1.0620
MIL US Small Cap Fund,2016-08-11,USD,1.0620
MIL US Small Cap Fund,2016-08-12,USD,1.0600
MIL US Small Cap Fund,2016-08-15,USD,1.0600
MIL US Small Cap Fund,2016-08-16,USD,1.0630
MIL US Small Cap Fund,2016-08-17,USD,1.0540
MIL US Small Cap Fund,2016-08-18,USD,1.0570
MIL US Small Cap Fund,2016-08-19,USD,1.0600
MIL US Small Cap Fund,2016-08-22,USD,1.0600
MIL US Small Cap Fund,2016-08-23,USD,1.0730
MIL US Small Cap Fund,2016-08-24,USD,1.0720
MIL US Small Cap Fund,2016-08-25,USD,1.0690
MIL US Small Cap Fund,2016-08-26,USD,1.0740
MIL US Small Cap Fund,2016-08-29,USD,1.0720
MIL US Small Cap Fund,2016-08-30,USD,1.0750
MIL US Small Cap Fund,2016-08-31,USD,1.0750
MIL US Small Cap Fund,2016-09-01,USD,1.0740
MIL US Small Cap Fund,2016-09-02,USD,1.0820
MIL US Small Cap Fund,2016-09-05,USD,1.0860
MIL US Small Cap Fund,2016-09-06,USD,1.0840
MIL US Small Cap Fund,2016-09-07,USD,1.0850
MIL US Small Cap Fund,2016-09-08,USD,1.0880
MIL US Small Cap Fund,2016-09-09,USD,1.0750
MIL US Small Cap Fund,2016-09-12,USD,1.0560
MIL US Small Cap Fund,2016-09-13,USD,1.0590
MIL US Small Cap Fund,2016-09-14,USD,1.0500
MIL US Small Cap Fund,2016-09-15,USD,1.0520
MIL US Small Cap Fund,2016-09-19,USD,1.0700
MIL US Small Cap Fund,2016-09-20,USD,1.0670
MIL US Small Cap Fund,2016-09-21,USD,1.0690
MIL US Small Cap Fund,2016-09-22,USD,1.0820
MIL US Small Cap Fund,2016-09-23,USD,1.0810
MIL US Small Cap Fund,2016-09-26,USD,1.0730
MIL US Small Cap Fund,2016-09-27,USD,1.0710
MIL US Small Cap Fund,2016-09-28,USD,1.0790
MIL US Small Cap Fund,2016-09-29,USD,1.0810
MIL US Small Cap Fund,2016-09-30,USD,1.0760
MIL US Small Cap Fund,2016-10-03,USD,1.0780
MIL US Small Cap Fund,2016-10-04,USD,1.0800
MIL US Small Cap Fund,2016-10-05,USD,1.0770
MIL US Small Cap Fund,2016-10-06,USD,1.0720
MIL US Small Cap Fund,2016-10-07,USD,1.0730
MIL US Small Cap Fund,2016-10-11,USD,1.0720
MIL US Small Cap Fund,2016-10-12,USD,1.0640
MIL US Small Cap Fund,2016-10-13,USD,1.0530
MIL US Small Cap Fund,2016-10-14,USD,1.0640
MIL US Small Cap Fund,2016-10-17,USD,1.0570
MIL US Small Cap Fund,2016-10-18,USD,1.0580
MIL US Small Cap Fund,2016-10-19,USD,1.0530
MIL US Small Cap Fund,2016-10-20,USD,1.0540
MIL US Small Cap Fund,2016-10-24,USD,1.0600
MIL US Small Cap Fund,2016-10-25,USD,1.0520
MIL US Small Cap Fund,2016-10-26,USD,1.0420
MIL US Small Cap Fund,2016-10-27,USD,1.0400
MIL US Small Cap Fund,2016-10-28,USD,1.0380
MIL US Small Cap Fund,2016-10-31,USD,1.0360
MIL US Small Cap Fund,2016-11-01,USD,1.0360
MIL US Small Cap Fund,2016-11-02,USD,1.0300
MIL US Small Cap Fund,2016-11-03,USD,1.0240
MIL US Small Cap Fund,2016-11-04,USD,1.0270
MIL US Small Cap Fund,2016-11-07,USD,1.0390
MIL US Small Cap Fund,2016-11-08,USD,1.0460
MIL US Small Cap Fund,2016-11-09,USD,1.0520
MIL US Small Cap Fund,2016-11-10,USD,1.0810
MIL US Small Cap Fund,2016-11-11,USD,1.0860
MIL US Small Cap Fund,2016-11-14,USD,1.1110
MIL US Small Cap Fund,2016-11-15,USD,1.1080
MIL US Small Cap Fund,2016-11-16,USD,1.1110
MIL US Small Cap Fund,2016-11-17,USD,1.1180
MIL US Small Cap Fund,2016-11-18,USD,1.1200
MIL US Small Cap Fund,2016-11-21,USD,1.1260
MIL US Small Cap Fund,2016-11-22,USD,1.1250
MIL US Small Cap Fund,2016-11-23,USD,1.1290
MIL US Small Cap Fund,2016-11-24,USD,1.1380
MIL US Small Cap Fund,2016-11-25,USD,1.1390
MIL US Small Cap Fund,2016-11-28,USD,1.1380
MIL US Small Cap Fund,2016-11-29,USD,1.1330
MIL US Small Cap Fund,2016-11-30,USD,1.1310
MIL US Small Cap Fund,2016-12-01,USD,1.1320
MIL US Small Cap Fund,2016-12-02,USD,1.1240
MIL US Small Cap Fund,2016-12-05,USD,1.1330
MIL US Small Cap Fund,2016-12-06,USD,1.1320
MIL US Small Cap Fund,2016-12-07,USD,1.1410
MIL US Small Cap Fund,2016-12-08,USD,1.1520
MIL US Small Cap Fund,2016-12-09,USD,1.1700
MIL US Small Cap Fund,2016-12-12,USD,1.1700
MIL US Small Cap Fund,2016-12-13,USD,1.1660
MIL US Small Cap Fund,2016-12-14,USD,1.1620
MIL US Small Cap Fund,2016-12-15,USD,1.1580
MIL US Small Cap Fund,2016-12-16,USD,1.1630
MIL US Small Cap Fund,2016-12-19,USD,1.1610
MIL US Small Cap Fund,2016-12-20,USD,1.1680
MIL US Small Cap Fund,2016-12-21,USD,1.1690
MIL US Small Cap Fund,2016-12-22,USD,1.1620
MIL US Small Cap Fund,2016-12-23,USD,1.1580
MIL US Small Cap Fund,2016-12-28,USD,1.1610
MIL US Small Cap Fund,2016-12-29,USD,1.1550
MIL US Small Cap Fund,2016-12-30,USD,1.1530
MIL US Small Cap Fund,2017-01-03,USD,1.1600
MIL US Small Cap Fund,2017-01-04,USD,1.1680
MIL US Small Cap Fund,2017-01-05,USD,1.1720
MIL US Small Cap Fund,2017-01-06,USD,1.1670
MIL US Small Cap Fund,2017-01-09,USD,1.1600
MIL US Small Cap Fund,2017-01-10,USD,1.1650
MIL US Small Cap Fund,2017-01-11,USD,1.1760
MIL US Small Cap Fund,2017-01-12,USD,1.1710
MIL US Small Cap Fund,2017-01-13,USD,1.1780
MIL US Small Cap Fund,2017-01-16,USD,1.1770
MIL US Small Cap Fund,2017-01-17,USD,1.1680
MIL US Small Cap Fund,2017-01-18,USD,1.1660
MIL US Small Cap Fund,2017-01-19,USD,1.1660
MIL US Small Cap Fund,2017-01-20,USD,1.1650
MIL US Small Cap Fund,2017-01-23,USD,1.1630
MIL US Small Cap Fund,2017-01-24,USD,1.1650
MIL US Small Cap Fund,2017-01-25,USD,1.1850
MIL US Small Cap Fund,2017-01-26,USD,1.1880
MIL US Small Cap Fund,2017-01-27,USD,1.1790
MIL US Small Cap Fund,2017-02-01,USD,1.1800
MIL US Small Cap Fund,2017-02-02,USD,1.1700
MIL US Small Cap Fund,2017-02-03,USD,1.1770
MIL US Small Cap Fund,2017-02-06,USD,1.1800
MIL US Small Cap Fund,2017-02-07,USD,1.1810
MIL US Small Cap Fund,2017-02-08,USD,1.1660
MIL US Small Cap Fund,2017-02-09,USD,1.1780
MIL US Small Cap Fund,2017-02-10,USD,1.1880
MIL US Small Cap Fund,2017-02-13,USD,1.1960
MIL US Small Cap Fund,2017-02-14,USD,1.1890
MIL US Small Cap Fund,2017-02-15,USD,1.1960
MIL US Small Cap Fund,2017-02-16,USD,1.1940
MIL US Small Cap Fund,2017-02-17,USD,1.1900
MIL US Small Cap Fund,2017-02-20,USD,1.1940
MIL US Small Cap Fund,2017-02-21,USD,1.2000
MIL US Small Cap Fund,2017-02-22,USD,1.1970
MIL US Small Cap Fund,2017-02-23,USD,1.1960
MIL US Small Cap Fund,2017-02-24,USD,1.1870
MIL US Small Cap Fund,2017-02-27,USD,1.2000
MIL US Small Cap Fund,2017-02-28,USD,1.1970
MIL US Small Cap Fund,2017-03-01,USD,1.2030
MIL US Small Cap Fund,2017-03-02,USD,1.2010
MIL US Small Cap Fund,2017-03-03,USD,1.1940
MIL US Small Cap Fund,2017-03-06,USD,1.1860
MIL US Small Cap Fund,2017-03-07,USD,1.1830
MIL US Small Cap Fund,2017-03-08,USD,1.1870
MIL US Small Cap Fund,2017-03-09,USD,1.1810
MIL US Small Cap Fund,2017-03-10,USD,1.1850
MIL US Small Cap Fund,2017-03-13,USD,1.1850
MIL US Small Cap Fund,2017-03-14,USD,1.1770
MIL US Small Cap Fund,2017-03-15,USD,1.1890
MIL US Small Cap Fund,2017-03-16,USD,1.1980
MIL US Small Cap Fund,2017-03-17,USD,1.1980
MIL US Small Cap Fund,2017-03-20,USD,1.2020
MIL US Small Cap Fund,2017-03-21,USD,1.1890
MIL US Small Cap Fund,2017-03-22,USD,1.1690
MIL US Small Cap Fund,2017-03-23,USD,1.1810
MIL US Small Cap Fund,2017-03-24,USD,1.1860
MIL US Small Cap Fund,2017-03-27,USD,1.1650
MIL US Small Cap Fund,2017-03-28,USD,1.1750
MIL US Small Cap Fund,2017-03-29,USD,1.1860
MIL US Small Cap Fund,2017-03-30,USD,1.1920
MIL US Small Cap Fund,2017-03-31,USD,1.1950
MIL US Small Cap Fund,2017-04-03,USD,1.1960
MIL US Small Cap Fund,2017-04-05,USD,1.1930
MIL US Small Cap Fund,2017-04-06,USD,1.1740
MIL US Small Cap Fund,2017-04-07,USD,1.1790
MIL US Small Cap Fund,2017-04-10,USD,1.1870
MIL US Small Cap Fund,2017-04-11,USD,1.1820
MIL US Small Cap Fund,2017-04-12,USD,1.1900
MIL US Small Cap Fund,2017-04-13,USD,1.1790
MIL US Small Cap Fund,2017-04-18,USD,1.1800
MIL US Small Cap Fund,2017-04-19,USD,1.1920
MIL US Small Cap Fund,2017-04-20,USD,1.1940
MIL US Small Cap Fund,2017-04-21,USD,1.1990
MIL US Small Cap Fund,2017-04-24,USD,1.2130
MIL US Small Cap Fund,2017-04-25,USD,1.2250
MIL US Small Cap Fund,2017-04-26,USD,1.2230
MIL US Small Cap Fund,2017-04-27,USD,1.2260
MIL US Small Cap Fund,2017-04-28,USD,1.2220
MIL US Small Cap Fund,2017-05-02,USD,1.2100
MIL US Small Cap Fund,2017-05-04,USD,1.2110
MIL US Small Cap Fund,2017-05-05,USD,1.2120
MIL US Small Cap Fund,2017-05-08,USD,1.2170
MIL US Small Cap Fund,2017-05-09,USD,1.2210
MIL US Small Cap Fund,2017-05-10,USD,1.2210
MIL US Small Cap Fund,2017-05-11,USD,1.2130
MIL US Small Cap Fund,2017-05-12,USD,1.2130
MIL US Small Cap Fund,2017-05-15,USD,1.2210
MIL US Small Cap Fund,2017-05-16,USD,1.2170
MIL US Small Cap Fund,2017-05-17,USD,1.2040
MIL US Small Cap Fund,2017-05-18,USD,1.1890
MIL US Small Cap Fund,2017-05-19,USD,1.2000
MIL US Small Cap Fund,2017-05-22,USD,1.2050
MIL US Small Cap Fund,2017-05-23,USD,1.2040
MIL US Small Cap Fund,2017-05-24,USD,1.2100
MIL US Small Cap Fund,2017-05-25,USD,1.2100
MIL US Small Cap Fund,2017-05-26,USD,1.2110
MIL US Small Cap Fund,2017-05-29,USD,1.2140
